site,country,enrolled,screen_fail_pct,deviations,open_queries,query_age_days,dropout_pct,days_since_visit
S3401,DE,15,17.8,2,7,3.0,6.3,22.0
S3402,DE,14,23.3,0,7,4.0,10.4,54.0
S3403,IN,18,31.6,2,4,15.0,10.9,42.0
S3404,JP,19,18.4,0,8,3.0,7.8,54.0
S3405,CA,19,14.8,3,6,2.0,9.5,62.0
S3406,US,11,13.7,1,4,4.0,11.7,70.0
S3407,US,19,21.2,1,4,3.0,6.6,74.0
S3408,IN,14,16.0,2,5,2.0,15.4,7.0
S3409,US,13,26.0,1,12,8.0,12.6,85.0
S3410,US,16,20.9,2,3,30.0,3.9,82.0
S3411,PL,23,32.6,0,6,10.0,13.4,112.0
S3412,US,17,20.2,0,3,9.0,17.1,69.0
S3413,US,14,39.4,4,9,37.0,4.3,66.0
S3414,IN,19,36.3,0,7,13.0,12.0,74.0
S3415,DE,15,13.6,1,8,11.0,8.7,69.0
S3416,US,14,32.2,1,6,1.0,6.2,87.0
S3417,US,22,28.3,1,7,10.0,5.6,90.0
S3418,IN,18,34.2,0,3,3.0,12.8,110.0
S3419,DE,22,17.9,2,4,1.0,13.1,71.0
S3420,IN,16,34.0,0,13,5.0,2.9,59.0
S3421,CA,22,17.3,2,9,2.0,10.0,82.0
S3422,AU,18,22.0,2,7,1.0,10.6,100.0
S3423,IN,23,24.7,3,5,1.0,7.7,69.0
S3424,DE,22,30.2,3,2,7.0,0.0,72.0
S3425,IN,11,19.3,0,6,4.0,15.5,68.0
S3426,AU,24,15.3,4,12,35.0,1.9,83.0
S3427,CA,16,22.5,1,6,22.0,3.7,108.0
S3428,JP,24,21.2,1,10,46.0,1.4,110.0
S3429,AU,19,2.6,2,4,8.0,12.5,104.0
S3430,CA,19,23.6,2,5,2.0,11.4,54.0
S3431,DE,17,31.9,1,5,16.0,12.8,99.0
S3432,BR,25,29.1,0,10,5.0,18.1,111.0
S3433,DE,17,16.7,1,9,2.0,5.0,15.0
S3434,US,26,36.2,4,8,3.0,9.4,58.0
S3435,CA,26,14.1,3,5,21.0,13.6,37.0
S3436,CA,9,25.1,2,7,13.0,8.2,132.0
S3437,US,16,24.7,2,2,9.0,5.0,56.0
S3438,US,12,29.9,0,11,5.0,0.0,85.0
S3439,PL,16,14.6,1,4,6.0,12.9,86.0
S3440,US,19,25.0,4,1,23.0,9.0,100.0
S3441,US,16,22.8,4,4,18.0,6.3,80.0
S3442,BR,17,25.2,0,7,8.0,2.7,96.0
S3443,IN,13,14.6,2,9,7.0,15.4,88.0
S3444,CA,17,10.6,4,6,5.0,2.4,44.0
S3445,US,17,20.6,4,8,5.0,8.8,78.0
S3446,US,20,16.1,1,6,5.0,6.2,76.0
S3447,US,23,23.5,2,4,0.0,0.0,62.0
S3448,US,15,3.6,2,3,3.0,4.7,59.0
S3449,IN,17,24.2,3,4,7.0,4.4,29.0
S3450,DE,19,0.0,2,5,3.0,7.4,85.0
S3451,BR,19,16.2,0,6,8.0,8.2,100.0
S3452,IN,13,26.3,3,10,2.0,0.0,96.0
S3453,BR,22,20.8,3,4,2.0,12.1,26.0
S3454,DE,19,21.3,0,7,0.0,4.7,75.0
S3455,JP,11,15.0,1,7,25.0,13.0,69.0
S3456,CA,17,28.6,0,3,11.0,7.2,103.0
S3457,DE,24,19.3,3,6,1.0,9.9,29.0
S3458,US,13,39.2,1,5,5.0,5.0,60.0
S3459,US,13,4.9,1,5,5.0,6.8,58.0
S3460,US,13,18.5,1,4,4.0,13.3,52.0
S3461,US,16,23.5,2,11,9.0,6.3,81.0
S3462,AU,24,42.6,1,6,6.0,3.2,52.0
S3463,US,19,28.5,4,1,7.0,12.3,62.0
S3464,PL,16,17.1,0,5,4.0,0.0,105.0
S3465,BR,28,41.3,2,9,8.0,12.0,82.0
S3466,AU,17,43.8,3,5,5.0,9.6,70.0
S3467,US,21,26.1,0,10,6.0,11.5,62.0
S3468,CA,12,44.5,1,7,1.0,2.8,63.0
S3469,US,28,18.2,0,3,18.0,0.0,87.0
S3470,US,26,18.3,0,7,0.0,10.6,46.0
S3471,JP,15,33.8,1,4,18.0,12.1,38.0
S3472,CA,20,22.8,3,5,16.0,12.7,101.0
S3473,BR,16,16.2,12,20,36.0,4.8,348.0
S3474,PL,15,17.0,3,5,19.0,5.1,32.0
S3475,JP,18,17.4,1,6,7.0,7.1,75.0
S3476,US,18,21.3,1,8,1.0,1.0,88.0
S3477,US,9,24.5,1,7,1.0,10.4,55.0
S3478,US,15,32.1,4,3,21.0,7.6,50.0
S3479,US,15,20.5,1,5,13.0,1.6,105.0
S3480,AU,20,25.7,2,3,9.0,4.1,18.0
S3481,BR,19,27.0,0,8,2.0,5.2,79.0
S3482,CA,16,28.7,1,6,3.0,5.0,74.0
S3483,AU,21,32.8,2,9,3.0,0.0,62.0
S3484,AU,12,19.5,1,5,13.0,17.0,84.0
S3485,US,18,37.7,0,4,20.0,2.0,58.0
S3486,US,14,16.0,1,3,4.0,0.0,47.0
S3487,IN,28,13.9,0,5,8.0,6.0,76.0
S3488,DE,13,42.6,2,6,14.0,6.8,97.0
S3489,JP,18,26.8,1,3,8.0,8.6,43.0
S3490,CA,19,26.7,2,12,9.0,11.1,35.0
S3491,IN,24,19.6,1,10,1.0,5.9,37.0
S3492,PL,17,22.6,1,10,1.0,5.6,113.0
S3493,IN,19,17.2,5,4,5.0,6.4,184.0
S3494,JP,19,26.5,1,5,11.0,5.5,133.0
S3495,DE,17,19.9,1,6,2.0,3.5,76.0
S3496,IN,13,16.7,2,8,9.0,3.5,105.0
S3497,CA,17,27.0,2,2,16.0,3.7,72.0
S3498,CA,24,23.4,1,7,18.0,6.0,56.0
S3499,CA,17,10.4,1,7,11.0,7.2,53.0
S3500,US,20,17.7,2,6,19.0,4.7,56.0
S3501,US,14,25.6,4,5,3.0,12.9,125.0
S3502,IN,20,12.0,2,2,20.0,2.3,71.0
S3503,JP,14,8.2,1,13,2.0,9.2,43.0
S3504,AU,20,17.3,2,7,8.0,5.4,53.0
S3505,US,23,18.7,1,4,6.0,0.0,53.0
S3506,AU,15,23.2,1,7,6.0,0.0,73.0
S3507,AU,15,15.1,2,7,26.0,6.2,47.0
S3508,US,19,15.7,2,5,10.0,18.3,54.0
S3509,US,18,28.6,4,5,33.0,11.6,103.0
S3510,PL,16,24.5,3,9,4.0,0.0,41.0
S3511,BR,17,20.6,0,6,2.0,8.3,87.0
S3512,US,15,34.2,0,4,74.0,7.6,66.0
S3513,CA,13,31.1,2,10,22.0,0.0,50.0
S3514,PL,20,23.9,1,5,12.0,13.3,82.0
S3515,JP,17,22.7,2,12,13.0,7.2,88.0
S3516,DE,20,34.2,0,4,17.0,14.2,70.0
S3517,CA,26,28.2,3,5,5.0,2.4,24.0
S3518,DE,20,22.3,3,8,20.0,10.0,88.0
S3519,IN,23,16.5,2,7,22.0,9.9,120.0
S3520,BR,18,28.9,2,7,25.0,10.7,57.0
S3521,US,19,21.4,0,10,6.0,1.9,84.0
S3522,IN,10,6.9,1,8,22.0,7.1,19.0
S3523,US,25,11.9,2,8,1.0,13.1,47.0
S3524,DE,15,24.2,6,5,9.0,15.6,72.0
S3525,US,19,27.6,2,11,6.0,0.8,14.0
S3526,US,14,26.6,3,5,14.0,3.2,61.0
S3527,IN,18,25.5,3,6,2.0,3.7,109.0
S3528,US,12,4.1,1,7,11.0,12.7,57.0
S3529,BR,20,38.9,2,6,21.0,8.1,44.0
S3530,IN,17,15.4,0,7,15.0,12.4,65.0
S3531,PL,16,22.6,2,3,3.0,7.6,130.0
S3532,US,33,10.8,1,4,8.0,10.1,42.0
S3533,US,16,22.3,2,4,7.0,8.5,50.0
S3534,BR,17,14.9,0,5,13.0,9.1,7.0
S3535,US,20,16.9,1,6,32.0,4.8,70.0
S3536,CA,16,21.3,1,4,3.0,11.9,85.0
S3537,US,19,16.7,1,8,3.0,5.3,46.0
S3538,CA,18,18.5,0,9,0.0,6.5,49.0
S3539,JP,20,25.9,0,6,2.0,8.2,5.0
S3540,JP,24,26.0,1,6,14.0,5.1,74.0
S3541,DE,24,19.9,1,8,8.0,7.7,39.0
S3542,US,11,9.7,4,4,3.0,11.6,40.0
S3543,IN,22,22.9,1,5,15.0,11.6,87.0
S3544,JP,18,30.3,1,4,7.0,14.8,87.0
S3545,BR,21,17.1,0,9,2.0,13.6,50.0
S3546,JP,18,34.8,2,4,3.0,5.1,116.0
S3547,CA,19,27.3,1,4,12.0,5.4,67.0
S3548,DE,18,31.6,3,6,4.0,15.3,92.0
S3549,CA,16,22.4,0,6,5.0,7.8,73.0
S3550,US,19,22.1,6,6,4.0,13.7,100.0
S3551,DE,25,32.2,3,5,5.0,0.0,74.0
S3552,BR,17,26.1,1,8,0.0,5.7,97.0
S3553,US,11,30.1,2,1,6.0,7.8,36.0
S3554,BR,24,11.2,5,1,1.0,12.8,21.0
S3555,US,16,20.6,1,11,13.0,16.5,39.0
S3556,AU,20,29.8,1,1,2.0,5.6,95.0
S3557,PL,16,26.4,3,5,2.0,8.7,76.0
S3558,BR,14,9.1,1,8,1.0,23.7,82.0
S3559,IN,16,30.5,1,9,5.0,17.0,126.0
S3560,CA,16,29.6,2,7,24.0,22.7,43.0
S3561,IN,13,13.9,0,6,6.0,8.6,77.0
S3562,AU,15,24.0,2,6,2.0,8.6,100.0
S3563,US,18,29.7,1,7,5.0,10.7,111.0
S3564,BR,15,20.8,3,6,10.0,15.5,107.0
S3565,US,14,24.1,1,4,10.0,2.0,59.0
S3566,DE,16,17.6,1,2,5.0,15.8,100.0
S3567,BR,16,12.5,0,7,25.0,6.2,129.0
S3568,IN,13,23.4,3,5,2.0,0.0,57.0
S3569,US,16,41.5,1,10,4.0,6.4,112.0
S3570,IN,17,17.1,3,3,2.0,0.0,103.0
S3571,IN,17,16.4,2,9,8.0,7.3,69.0
S3572,US,17,17.9,0,5,13.0,3.3,76.0
S3573,US,9,22.4,2,5,1.0,0.2,71.0
S3574,JP,15,7.8,1,10,1.0,11.8,101.0
S3575,CA,19,41.0,1,10,4.0,4.5,83.0
S3576,DE,20,16.9,2,13,15.0,2.0,49.0
S3577,IN,14,20.6,2,6,7.0,16.7,35.0
S3578,US,14,20.8,1,8,10.0,9.0,10.0
S3579,CA,16,17.9,2,7,6.0,5.5,95.0
S3580,IN,22,21.4,2,7,9.0,5.7,40.0
S3581,US,22,17.1,2,2,12.0,10.0,68.0
S3582,US,17,33.7,3,4,9.0,2.1,64.0
S3583,BR,14,17.8,2,9,13.0,14.8,64.0
S3584,CA,23,32.8,2,4,2.0,8.3,94.0
S3585,BR,16,27.3,0,7,6.0,7.3,16.0
S3586,US,17,43.3,0,6,1.0,7.2,54.0
S3587,US,18,0.6,3,10,8.0,1.2,79.0
S3588,JP,11,23.2,2,8,5.0,6.3,52.0
S3589,US,20,14.4,0,3,13.0,0.0,118.0
S3590,US,23,15.0,1,5,4.0,12.2,51.0
S3591,JP,10,28.8,1,5,10.0,0.5,9.0
S3592,US,16,13.2,1,9,4.0,25.3,46.0
S3593,PL,20,23.8,1,7,10.0,2.6,15.0
S3594,DE,17,18.5,3,4,5.0,8.2,105.0
S3595,CA,20,20.7,2,3,7.0,10.2,60.0
S3596,DE,17,0.0,4,45,138.0,4.4,192.0
S3597,DE,17,24.7,3,7,9.0,12.7,56.0
S3598,IN,15,21.5,2,7,2.0,0.0,41.0
S3599,BR,19,37.2,2,5,12.0,7.8,68.0
S3600,BR,15,19.2,1,6,0.0,7.5,127.0
S3601,US,13,9.8,1,7,7.0,7.0,102.0
S3602,US,13,17.3,3,6,14.0,16.7,18.0
S3603,AU,22,27.0,2,3,9.0,5.0,69.0
S3604,DE,21,22.5,0,9,17.0,0.0,77.0
S3605,AU,16,21.6,3,3,1.0,6.3,46.0
S3606,US,11,35.4,1,8,15.0,20.7,70.0
S3607,IN,23,39.2,1,3,18.0,6.5,33.0
S3608,IN,24,9.2,0,5,7.0,5.8,89.0
S3609,PL,22,35.9,3,5,25.0,15.4,33.0
S3610,US,19,34.5,1,6,10.0,13.4,49.0
S3611,PL,12,20.2,0,9,3.0,1.5,111.0
S3612,US,16,29.1,2,7,15.0,8.2,34.0
S3613,AU,17,23.8,0,2,2.0,4.7,110.0
S3614,US,24,23.2,2,11,2.0,5.8,165.0
S3615,BR,20,32.1,0,1,3.0,16.0,98.0
S3616,AU,14,30.9,0,5,6.0,7.9,306.0
S3617,DE,19,6.1,0,4,1.0,7.6,70.0
S3618,BR,24,32.6,0,4,7.0,3.4,75.0
S3619,JP,18,32.2,2,7,10.0,9.2,55.0
S3620,IN,11,16.7,0,6,5.0,14.2,85.0
S3621,IN,16,23.4,2,6,7.0,3.6,16.0
S3622,DE,23,15.1,2,8,9.0,18.8,62.0
S3623,US,12,28.6,2,7,6.0,13.6,37.0
S3624,BR,23,36.4,2,10,5.0,10.9,25.0
S3625,CA,15,23.1,2,0,11.0,10.4,51.0
S3626,IN,13,16.4,1,3,3.0,3.3,50.0
S3627,AU,13,31.1,2,6,3.0,3.7,126.0
S3628,US,20,24.9,4,5,204.0,18.1,174.0
S3629,US,20,24.8,2,2,6.0,8.6,70.0
S3630,CA,15,17.2,0,5,2.0,0.9,36.0
S3631,US,18,26.9,1,5,5.0,8.7,71.0
S3632,US,16,22.5,1,7,8.0,1.6,74.0
S3633,US,21,31.1,3,6,2.0,27.6,66.0
S3634,US,21,45.7,0,8,18.0,4.4,67.0
S3635,PL,21,17.4,0,6,9.0,4.6,53.0
S3636,US,27,7.2,0,6,8.0,13.6,8.0
S3637,US,23,19.7,0,3,10.0,14.3,64.0
S3638,DE,16,21.2,0,4,1.0,7.8,27.0
S3639,IN,14,15.6,4,5,5.0,7.5,46.0
S3640,IN,18,22.8,2,5,9.0,4.5,61.0
S3641,IN,15,12.6,1,3,0.0,4.4,69.0
S3642,CA,18,18.4,0,5,22.0,6.5,52.0
S3643,JP,19,12.1,1,6,9.0,0.0,30.0
S3644,BR,26,14.6,0,2,2.0,9.0,17.0
S3645,PL,18,0.3,1,10,3.0,8.2,78.0
S3646,US,19,22.4,1,4,1.0,5.6,109.0
S3647,BR,17,38.5,1,3,3.0,14.3,50.0
S3648,CA,14,26.3,1,5,3.0,5.9,66.0
S3649,JP,15,29.1,1,11,44.0,14.5,63.0
S3650,PL,19,23.3,1,6,12.0,4.5,67.0
S3651,CA,19,24.5,2,5,12.0,12.2,18.0
S3652,CA,10,36.7,1,6,20.0,17.1,85.0
S3653,JP,28,33.0,1,2,9.0,5.5,75.0
S3654,US,20,14.6,1,6,2.0,4.4,62.0
S3655,IN,15,0.0,1,6,1.0,12.1,115.0
S3656,US,19,12.1,2,10,31.0,1.4,42.0
S3657,BR,22,24.1,2,6,5.0,5.4,28.0
S3658,BR,20,29.2,0,6,5.0,12.1,41.0
S3659,AU,20,2.8,2,11,3.0,7.8,28.0
S3660,IN,28,21.2,1,2,7.0,8.4,105.0
S3661,US,16,22.8,0,6,0.0,12.4,43.0
S3662,US,23,27.9,2,3,2.0,10.3,82.0
S3663,CA,17,16.6,0,11,5.0,13.7,38.0
S3664,JP,13,20.5,3,5,7.0,0.4,75.0
S3665,AU,17,31.5,1,5,12.0,11.9,120.0
S3666,CA,19,17.0,1,12,4.0,2.3,101.0
S3667,JP,15,27.0,1,7,1.0,16.5,64.0
S3668,CA,18,15.1,1,12,0.0,8.0,136.0
S3669,US,15,37.7,1,5,30.0,5.2,93.0
S3670,PL,17,15.9,1,5,14.0,11.6,84.0
S3671,AU,22,31.4,2,8,11.0,5.1,120.0
S3672,US,15,31.5,5,7,1.0,2.5,84.0
S3673,JP,20,21.1,1,2,6.0,15.4,74.0
S3674,CA,14,23.2,1,8,10.0,14.6,33.0
S3675,BR,18,24.8,0,5,12.0,11.2,99.0
S3676,CA,13,23.5,1,4,25.0,8.6,114.0
S3677,DE,14,4.3,0,4,5.0,4.6,60.0
S3678,IN,10,33.4,2,4,13.0,7.8,45.0
S3679,US,20,25.8,2,5,15.0,7.6,55.0
S3680,AU,19,19.3,2,5,12.0,3.7,69.0
S3681,IN,16,22.9,1,10,5.0,2.3,23.0
S3682,JP,18,11.1,1,8,20.0,2.5,64.0
S3683,IN,17,0.0,3,6,2.0,8.1,49.0
S3684,AU,28,19.7,3,6,8.0,8.8,67.0
S3685,US,16,18.9,1,3,22.0,7.7,85.0
S3686,DE,11,39.1,2,4,16.0,6.8,52.0
S3687,IN,30,26.7,3,7,5.0,1.2,127.0
S3688,JP,23,14.7,1,4,12.0,13.1,26.0
S3689,JP,16,22.4,4,6,0.0,11.9,43.0
S3690,CA,18,11.5,1,6,14.0,12.8,63.0
S3691,US,22,32.4,1,6,11.0,5.0,77.0
S3692,US,12,23.8,2,7,9.0,3.9,85.0
S3693,US,21,39.4,2,4,5.0,11.8,67.0
S3694,US,13,9.6,3,7,32.0,13.5,61.0
S3695,JP,16,7.5,1,5,1.0,4.7,70.0
S3696,IN,13,18.1,0,7,8.0,4.3,37.0
S3697,DE,16,20.2,0,5,3.0,13.5,44.0
S3698,JP,14,18.5,2,5,6.0,3.2,67.0
S3699,JP,27,15.0,1,6,0.0,8.6,55.0
S3700,IN,19,17.6,0,9,6.0,6.6,96.0
S3701,US,17,10.2,0,6,11.0,8.0,58.0
S3702,BR,15,27.4,0,7,14.0,0.0,14.0
S3703,AU,19,17.1,2,9,7.0,14.2,74.0
S3704,IN,21,32.2,0,10,0.0,7.9,86.0
S3705,IN,22,25.0,0,9,0.0,13.7,102.0
S3706,BR,13,27.5,5,10,2.0,5.8,76.0
S3707,US,17,26.0,0,6,0.0,6.8,77.0
S3708,CA,15,45.4,0,8,13.0,8.7,66.0
S3709,US,18,19.6,1,4,5.0,2.4,63.0
S3710,PL,19,31.7,0,9,10.0,6.6,19.0
S3711,DE,25,27.7,2,5,5.0,7.5,54.0
S3712,PL,18,23.8,4,7,3.0,3.5,148.0
S3713,US,15,14.9,0,9,12.0,0.0,77.0
S3714,CA,10,25.2,3,9,3.0,5.8,69.0
S3715,IN,15,20.2,2,4,0.0,0.0,74.0
S3716,US,16,22.0,2,7,4.0,12.8,92.0
S3717,US,11,16.1,2,9,2.0,12.9,70.0
S3718,US,18,26.2,0,3,1.0,15.1,81.0
S3719,US,18,18.6,0,1,37.0,7.0,74.0
S3720,DE,20,7.5,4,4,1.0,8.4,93.0
S3721,US,14,24.7,1,3,28.0,10.5,99.0
S3722,CA,15,19.9,2,8,1.0,20.6,58.0
S3723,US,8,18.4,4,6,20.0,2.7,71.0
S3724,BR,19,13.6,3,9,12.0,6.0,38.0
S3725,US,13,22.4,1,10,3.0,10.4,81.0
S3726,BR,14,30.0,1,12,2.0,6.6,114.0
S3727,BR,20,24.0,2,6,3.0,5.6,73.0
S3728,US,19,2.0,2,4,47.0,3.4,69.0
S3729,US,13,29.2,1,8,16.0,12.2,58.0
S3730,AU,22,30.8,4,4,7.0,7.1,78.0
S3731,IN,14,35.9,1,6,6.0,6.7,88.0
S3732,AU,14,29.1,4,3,7.0,6.7,78.0
S3733,BR,16,36.8,0,2,2.0,6.5,97.0
S3734,PL,22,24.2,3,4,8.0,6.4,88.0
S3735,US,16,13.1,1,4,0.0,11.5,67.0
S3736,DE,24,22.7,2,3,8.0,9.3,69.0
S3737,BR,23,25.0,0,4,6.0,4.1,24.0
S3738,BR,15,19.3,1,10,5.0,7.9,72.0
S3739,DE,14,10.1,1,5,1.0,7.1,59.0
S3740,US,18,28.8,1,8,8.0,2.1,66.0
S3741,JP,14,27.9,1,12,15.0,15.0,108.0
S3742,AU,17,18.9,0,7,1.0,0.0,67.0
S3743,IN,21,16.1,2,4,33.0,12.4,5.0
S3744,PL,15,17.4,2,6,11.0,4.3,123.0
S3745,AU,14,35.7,2,1,3.0,14.7,126.0
S3746,AU,22,14.1,4,8,3.0,17.3,79.0
S3747,PL,19,13.8,2,4,6.0,7.2,74.0
S3748,CA,14,36.4,2,7,7.0,10.0,102.0
S3749,US,17,34.2,2,4,1.0,9.7,49.0
S3750,CA,21,24.7,1,3,0.0,11.6,22.0
S3751,JP,19,16.1,3,2,2.0,12.1,42.0
S3752,US,16,8.5,2,6,19.0,3.8,91.0
S3753,US,17,23.0,0,2,20.0,3.7,82.0
S3754,CA,15,25.4,2,5,6.0,8.4,146.0
S3755,CA,16,14.4,2,8,9.0,12.8,46.0
S3756,CA,10,15.4,1,6,10.0,7.7,54.0
S3757,CA,17,11.7,2,4,8.0,17.1,50.0
S3758,AU,13,13.2,1,4,10.0,16.6,65.0
S3759,JP,17,20.7,2,5,40.0,7.9,84.0
S3760,US,13,27.5,0,7,8.0,12.1,34.0
S3761,US,13,34.3,1,8,9.0,12.1,65.0
S3762,IN,18,31.2,0,6,9.0,10.1,105.0
S3763,JP,11,31.6,1,3,13.0,0.6,28.0
S3764,US,14,13.7,1,8,3.0,3.7,90.0
S3765,US,20,30.3,0,8,9.0,14.9,61.0
S3766,US,26,13.8,1,5,2.0,10.9,58.0
S3767,DE,18,25.5,2,2,10.0,19.2,119.0
S3768,AU,26,22.1,1,7,5.0,0.0,41.0
S3769,IN,18,15.4,0,10,1.0,7.3,96.0
S3770,US,21,23.5,2,8,13.0,0.0,40.0
S3771,DE,20,5.1,4,4,25.0,7.4,104.0
S3772,IN,17,24.7,1,3,2.0,7.8,50.0
S3773,CA,26,18.8,0,5,20.0,2.5,49.0
S3774,US,14,34.6,0,6,4.0,6.9,53.0
S3775,IN,24,29.3,1,8,4.0,10.5,130.0
S3776,BR,25,23.3,2,3,1.0,11.7,74.0
S3777,AU,20,27.3,1,3,12.0,2.2,57.0
S3778,US,20,32.6,1,2,6.0,2.2,32.0
S3779,BR,16,17.7,1,4,5.0,7.5,100.0
S3780,BR,24,26.8,1,4,2.0,16.1,17.0
S3781,CA,17,32.1,0,9,8.0,12.5,38.0
S3782,IN,15,16.0,2,3,2.0,3.5,66.0
S3783,AU,20,27.3,1,2,16.0,7.4,66.0
S3784,IN,11,5.5,1,8,0.0,8.2,103.0
S3785,US,19,39.2,0,2,16.0,3.8,49.0
S3786,IN,23,25.9,2,5,1.0,1.6,113.0
S3787,US,23,45.1,1,2,0.0,4.7,48.0
S3788,AU,17,27.6,3,8,3.0,6.9,43.0
S3789,US,17,14.1,1,10,5.0,19.2,25.0
S3790,US,25,26.3,0,3,15.0,8.8,117.0
S3791,BR,24,23.8,2,8,4.0,9.6,43.0
S3792,US,18,29.4,1,7,10.0,1.2,97.0
S3793,US,19,31.8,0,2,5.0,10.2,57.0
S3794,US,23,32.1,2,6,20.0,10.8,65.0
S3795,US,22,12.6,2,5,48.0,2.8,72.0
S3796,PL,17,22.8,1,7,17.0,8.9,28.0
S3797,BR,13,11.1,2,6,7.0,5.6,138.0
S3798,PL,29,13.3,0,10,4.0,5.8,108.0
S3799,IN,13,37.6,1,5,10.0,8.0,72.0
S3800,CA,19,24.2,3,6,1.0,5.0,85.0
S3801,US,15,24.8,2,6,23.0,14.6,50.0
S3802,CA,14,9.0,1,3,4.0,5.8,111.0
S3803,US,17,21.0,2,3,20.0,3.3,56.0
S3804,DE,18,11.1,0,8,2.0,0.1,5.0
S3805,PL,25,24.5,1,7,1.0,5.7,5.0
S3806,IN,22,17.9,0,6,1.0,15.3,114.0
S3807,IN,16,26.0,2,5,12.0,8.7,17.0
S3808,CA,18,32.2,0,3,17.0,3.8,88.0
S3809,IN,30,16.3,3,11,11.0,8.8,64.0
S3810,AU,17,14.6,0,3,8.0,8.1,39.0
S3811,CA,15,32.8,0,8,1.0,9.0,73.0
S3812,CA,19,2.6,3,4,6.0,6.8,58.0
S3813,CA,10,18.0,0,10,16.0,12.8,71.0
S3814,CA,24,33.2,1,7,19.0,0.0,87.0
S3815,CA,16,16.7,0,7,6.0,13.6,55.0
S3816,PL,18,8.7,0,9,7.0,11.3,70.0
S3817,IN,14,9.7,0,9,6.0,10.0,135.0
S3818,US,24,20.4,0,3,71.0,12.2,73.0
S3819,PL,13,7.3,2,5,0.0,2.7,49.0
S3820,US,16,23.5,2,9,0.0,4.5,65.0
S3821,BR,21,13.0,0,4,0.0,0.0,77.0
S3822,US,21,19.2,2,7,9.0,13.5,11.0
S3823,DE,17,2.1,0,7,0.0,4.9,24.0
S3824,DE,27,23.3,3,6,7.0,10.1,31.0
S3825,IN,24,36.8,0,4,8.0,10.1,49.0
S3826,PL,11,12.4,2,5,15.0,7.3,67.0
S3827,BR,14,22.9,4,6,9.0,15.5,108.0
S3828,US,17,28.9,2,10,13.0,16.9,59.0
S3829,IN,16,5.4,0,4,34.0,14.5,37.0
S3830,JP,12,28.7,3,4,12.0,6.9,66.0
S3831,IN,18,33.5,0,5,11.0,6.2,51.0
S3832,US,18,26.7,0,11,30.0,11.3,50.0
S3833,BR,20,32.6,3,6,10.0,10.9,61.0
S3834,US,16,30.5,2,10,2.0,4.3,99.0
S3835,BR,17,14.6,0,7,27.0,3.1,135.0
S3836,US,17,23.5,1,6,13.0,1.2,69.0
S3837,DE,22,18.1,1,9,2.0,17.3,61.0
S3838,DE,18,29.7,2,3,9.0,4.5,73.0
S3839,CA,18,27.2,2,5,8.0,7.0,74.0
S3840,US,20,30.1,4,50,36.0,10.4,123.0
S3841,BR,20,14.1,1,4,10.0,5.4,53.0
S3842,CA,13,23.7,2,6,2.0,11.9,69.0
S3843,US,24,17.7,0,6,14.0,13.1,114.0
S3844,DE,22,26.2,3,6,7.0,0.0,5.0
S3845,AU,20,35.5,1,7,9.0,5.2,57.0
S3846,US,24,24.1,1,7,2.0,5.1,107.0
S3847,DE,12,26.2,2,9,1.0,10.1,5.0
S3848,BR,21,9.4,1,5,4.0,8.0,92.0
S3849,US,19,26.9,1,7,9.0,4.5,32.0
S3850,IN,16,30.6,0,6,5.0,11.5,53.0
S3851,US,21,26.4,2,3,14.0,13.5,44.0
S3852,CA,10,23.2,2,4,3.0,5.8,81.0
S3853,AU,17,30.1,2,8,5.0,6.1,79.0
S3854,US,14,26.0,2,7,19.0,12.9,64.0
S3855,US,16,35.5,1,6,17.0,9.6,52.0
S3856,IN,21,12.0,0,6,17.0,12.8,31.0
S3857,US,21,22.0,2,7,11.0,4.4,78.0
S3858,US,25,28.6,1,10,1.0,11.2,77.0
S3859,US,19,22.6,2,8,4.0,10.9,87.0
S3860,US,18,20.1,3,14,2.0,7.1,30.0
S3861,CA,21,21.1,0,5,5.0,10.5,69.0
S3862,IN,15,18.9,0,4,26.0,1.1,91.0
S3863,US,18,26.5,2,6,1.0,14.9,46.0
S3864,US,21,28.9,1,3,2.0,1.7,41.0
S3865,PL,21,52.0,2,4,9.0,14.5,95.0
S3866,IN,17,20.8,1,7,0.0,6.2,74.0
S3867,BR,18,29.5,1,6,17.0,5.0,34.0
S3868,IN,13,7.7,2,5,13.0,5.7,88.0
S3869,PL,16,31.8,1,8,7.0,8.1,74.0
S3870,US,21,13.1,1,2,3.0,10.0,125.0
S3871,DE,17,18.7,1,6,5.0,14.1,91.0
S3872,US,11,28.0,3,5,1.0,11.7,34.0
S3873,CA,27,18.0,2,8,7.0,8.1,109.0
S3874,IN,25,19.2,4,10,9.0,13.7,5.0
S3875,BR,21,26.4,1,3,8.0,4.1,53.0
S3876,CA,21,22.5,0,5,24.0,10.3,41.0
S3877,IN,24,25.2,1,11,7.0,0.3,80.0
S3878,DE,21,19.0,0,3,4.0,13.3,29.0
S3879,US,13,21.1,3,4,13.0,3.8,67.0
S3880,BR,15,28.0,0,6,19.0,10.0,42.0
S3881,CA,25,20.4,2,6,6.0,11.6,18.0
S3882,US,17,34.6,1,6,46.0,7.1,75.0
S3883,AU,14,14.6,2,7,8.0,12.7,97.0
S3884,JP,23,19.1,2,10,11.0,13.3,5.0
S3885,JP,16,43.6,1,8,3.0,0.0,56.0
S3886,BR,7,25.7,0,6,2.0,18.6,20.0
